event, id, x, y
8778,380,990,502
8778,634,90,358
8778,634,91,358
8778,634,91,359
8778,634,90,359
8779,115,101,62
8779,115,102,62
8779,115,102,63
8779,371,113,59
8779,371,112,59
8779,371,112,60
8779,371,113,60
8779,380,990,502
8779,627,121,57
8779,627,122,56
8779,627,122,57
8779,627,122,58
8780,122,55,73
8780,122,54,73
8780,122,54,74
8780,122,55,74
8780,378,46,74
8780,378,47,75
8780,378,46,75
8780,380,990,502
8780,634,40,75
8780,634,40,76
8780,634,41,76
8781,114,1005,37
8781,114,1005,38
8781,114,1006,38
8781,370,1013,36
8781,370,1013,37
8781,370,1014,36
8781,370,1015,36
8781,370,1015,37
8781,370,1014,37
8781,380,990,502
8781,624,862,41
8781,626,1023,35
8781,626,1022,35
8781,626,1022,36
8781,627,22,109
8782,122,1,25
8782,122,1,26
8782,122,2,26
8782,377,1023,27
8782,377,1022,27
8782,377,1022,28
8782,380,990,502
8782,633,1015,29
8782,633,1014,29
8782,633,1014,30
8782,633,1015,30
8783,114,983,36
8783,114,983,37
8783,114,984,36
8783,114,984,37
8783,370,993,35
8783,370,992,35
8783,370,992,36
8783,370,993,36
8783,380,990,502
8783,626,1001,34
8784,121,972,136
8784,121,973,136
8784,121,973,137
8784,121,972,137
8784,121,973,138
8784,377,964,139
8784,377,964,140
8784,380,990,502
8784,627,22,109
8784,633,957,141
8784,633,956,141
8784,633,956,142
8784,633,957,142
8785,115,97,10
8785,115,97,11
8785,115,98,10
8785,115,98,11
8785,371,107,8
8785,371,107,9
8785,371,108,9
8785,380,990,502
8785,627,115,7
8785,627,115,8
8786,122,121,8
8786,122,121,9
8786,122,122,8
8786,122,122,9
8786,378,113,12
8786,378,113,13
8786,378,113,14
8786,378,114,13
8786,380,990,502
8786,634,105,16
8786,634,105,17
8786,634,105,18
8786,634,106,16
8786,634,106,17
8786,634,106,18
8787,115,119,31
8787,115,118,31
8787,115,119,32
8787,371,127,28
8787,371,127,29
8787,371,128,28
8787,371,128,29
8787,380,990,502
8787,627,134,26
8787,627,135,26
8787,627,135,27
8787,627,134,27
8788,115,41,13
8788,115,40,13
8788,115,40,14
8788,115,41,14
8788,371,49,11
8788,371,48,11
8788,371,48,12
8788,371,49,12
8788,371,49,13
8788,371,48,13
8788,371,50,12
8788,371,50,13
8788,380,990,502
8788,627,55,12
8788,627,55,13
8788,627,56,12
8788,627,56,13
8789,122,80,82
8789,122,81,82
8789,122,81,83
8789,122,80,83
8789,378,72,84
8789,378,73,84
8789,380,990,502
8789,627,22,109
8789,634,67,85
8789,634,66,85
8789,634,66,86
8789,634,67,86
8790,380,990,502
8790,633,985,1
8790,633,986,1
8790,633,986,2
8791,114,971,73
8791,114,970,74
8791,114,971,74
8791,370,979,73
8791,370,979,74
8791,370,980,73
8791,370,980,74
8791,380,990,502
8791,626,985,73
8791,626,984,74
8791,626,985,74
8791,626,985,75
8791,626,984,75
8792,114,923,157
8792,114,924,156
8792,114,924,157
8792,370,932,155
8792,370,932,156
8792,380,990,502
8792,624,862,41
8792,626,938,153
8792,626,938,154
8793,114,1011,111
8793,114,1010,112
8793,114,1011,112
8793,114,1011,113
8793,114,1010,113
8793,114,1011,114
8793,114,1012,111
8793,114,1012,112
8793,114,1012,113
8793,370,1019,112
8793,370,1020,112
8793,380,990,502
8794,114,960,142
8794,114,961,143
8794,114,960,143
8794,370,968,143
8794,370,968,144
8794,370,969,144
8794,380,990,502
8794,626,974,144
8794,626,975,144
8794,626,975,145
8794,626,974,145
8794,627,22,109
8795,122,93,108
8795,122,94,108
8795,122,94,109
8795,378,85,112
8795,378,85,113
8795,378,86,112
8795,378,86,113
8795,380,990,502
8795,634,79,116
8795,634,79,117
8795,634,80,116
8795,634,80,117
8796,114,925,75
8796,114,925,76
8796,114,927,75
8796,114,926,75
8796,114,926,76
8796,114,927,76
8796,370,934,74
8796,370,935,74
8796,370,935,75
8796,370,934,75
8796,380,990,502
8796,626,941,72
8796,626,941,73
8796,626,942,72
8796,626,942,73
8797,114,944,41
8797,370,951,40
8797,370,951,41
8797,370,952,40
8797,370,952,41
8797,380,990,502
8797,626,953,33
8797,626,953,34
8797,626,954,32
8797,626,955,32
8797,626,955,33
8797,626,954,33
8797,626,954,34
8797,626,955,34
8797,626,954,35
8797,626,957,39
8797,626,956,40
8797,626,957,40
8797,626,957,41
8797,626,958,40
8797,627,22,109
8798,115,47,89
8798,115,47,90
8798,115,48,89
8798,115,48,90
8798,371,59,87
8798,371,58,88
8798,371,59,88
8798,371,59,89
8798,371,58,89
8798,371,58,90
8798,371,59,90
8798,371,61,87
8798,371,60,87
8798,371,60,88
8798,371,61,88
8798,371,61,89
8798,371,60,89
8798,371,60,90
8798,371,61,90
8798,371,62,87
8798,371,62,88
8798,371,62,89
8798,371,62,90
8798,380,990,502
8798,627,22,109
8798,627,67,90
8798,627,67,91
8798,627,68,90
8798,627,68,91
8799,122,37,107
8799,122,37,108
8799,122,37,109
8799,122,38,107
8799,122,38,108
8799,122,38,109
8799,378,29,111
8799,378,28,111
8799,378,28,112
8799,378,29,112
8799,380,990,502
8799,634,21,114
8799,634,21,115
8799,634,22,114
8799,634,22,115
8800,114,977,11
8800,114,977,12
8800,114,978,11
8800,114,978,12
8800,370,984,10
8800,370,985,10
8800,370,985,11
8800,370,984,11
8800,380,990,502
8800,626,989,10
8800,626,990,9
8800,626,990,10
8801,122,75,1
8801,122,74,1
8801,122,74,2
8801,122,75,2
8801,378,65,1
8801,378,64,1
8801,378,64,2
8801,378,65,2
8801,378,66,1
8801,378,66,2
8801,380,990,502
8801,634,57,1
8801,634,56,1
8801,634,56,2
8801,634,57,2
8802,122,121,72
8802,122,121,73
8802,122,122,72
8802,122,122,73
8802,378,113,73
8802,378,112,74
8802,378,113,74
8802,378,113,75
8802,380,990,502
8802,634,106,72
8802,634,107,72
8802,634,107,73
8802,634,106,73
8803,122,101,140
8803,122,101,141
8803,378,93,143
8803,378,93,144
8803,378,93,145
8803,378,94,143
8803,378,94,144
8803,380,990,502
8803,634,87,146
8803,634,87,147
8803,634,88,146
8803,634,88,147
8804,122,37,32
8804,122,37,33
8804,122,38,33
8804,378,27,33
8804,378,27,34
8804,380,990,502
8804,627,22,109
8804,632,52,136
8804,634,19,33
8804,634,19,34
8804,634,19,35
8804,634,20,34
8804,634,20,35
8805,115,70,100
8805,115,71,100
8805,115,71,101
8805,115,70,101
8805,115,72,100
8805,115,72,101
8805,371,81,101
8805,371,81,102
8805,371,82,101
8805,371,82,102
8805,380,990,502
8805,627,22,109
8805,627,90,102
8805,627,91,102
8805,627,91,103
8805,627,90,103
8805,627,91,104
8806,121,892,12
8806,121,893,13
8806,121,892,13
8806,377,883,14
8806,377,883,15
8806,377,882,15
8806,377,882,16
8806,377,883,16
8806,380,990,502
8806,627,22,109
8806,633,875,17
8806,633,875,18
8807,377,1019,57
8807,377,1018,57
8807,377,1018,58
8807,377,1019,58
8807,380,990,502
8807,633,1011,61
8808,122,31,12
8808,122,31,13
8808,378,23,13
8808,378,22,14
8808,378,23,14
8808,378,23,15
8808,378,22,15
8808,378,24,14
8808,378,24,15
8808,380,990,502
8808,634,16,16
8808,634,17,16
8808,634,17,17
8808,634,16,17
8809,115,18,12
8809,115,19,13
8809,115,18,13
8809,371,27,11
8809,371,27,12
8809,371,28,11
8809,371,28,12
8809,371,31,13
8809,371,31,14
8809,380,990,502
8809,625,1006,433
8809,627,35,11
8809,627,34,11
8809,627,34,12
8809,627,35,12
8810,121,973,85
8810,121,972,85
8810,121,972,86
8810,121,973,86
8810,122,153,145
8810,377,963,87
8810,377,963,88
8810,377,964,87
8810,377,964,88
8810,380,990,502
8810,633,957,89
8810,633,956,89
8810,633,956,90
8810,633,957,90
8811,115,129,38
8811,115,129,39
8811,115,128,39
8811,115,129,40
8811,115,130,39
8811,115,130,40
8811,371,139,36
8811,371,139,37
8811,371,138,37
8811,371,138,38
8811,371,139,38
8811,371,140,37
8811,380,990,502
8811,627,146,36
8811,627,147,36
8811,627,147,37
8811,627,146,37
8812,115,53,11
8812,115,52,11
8812,115,52,12
8812,115,53,12
8812,371,59,9
8812,371,60,8
8812,371,61,8
8812,371,61,9
8812,371,60,9
8812,371,60,10
8812,371,61,10
8812,371,62,8
8812,371,62,9
8812,371,62,10
8812,380,990,502
8812,627,22,109
8812,627,66,8
8812,627,67,8
8812,627,67,9
8812,627,66,9
8813,121,1004,40
8813,121,1004,41
8813,377,995,42
8813,377,995,43
8813,377,996,42
8813,377,996,43
8813,380,990,502
8813,627,22,109
8813,633,989,42
8813,633,989,43
8814,114,841,25
8814,370,849,24
8814,370,849,25
8814,370,850,24
8814,370,850,25
8814,380,990,502
8814,624,862,41
8814,626,855,22
8814,626,855,23
8814,626,856,22
8814,626,856,23
8814,627,22,109
8815,121,997,169
8815,121,997,170
8815,377,988,172
8815,377,988,173
8815,380,990,502
8815,624,862,41
8815,633,981,175
8815,633,980,175
8815,633,980,176
8815,633,981,176
8816,114,949,71
8816,114,948,71
8816,114,949,72
8816,370,955,69
8816,380,990,502
8816,626,961,67
8816,626,960,67
8816,626,960,68
8816,626,961,68
8817,122,37,91
8817,122,36,91
8817,122,36,92
8817,122,37,92
8817,378,28,94
8817,378,29,94
8817,378,29,95
8817,378,28,95
8817,380,990,502
8817,634,21,97
8817,634,20,97
8817,634,20,98
8817,634,21,98
8817,634,21,99
8818,115,47,52
8818,115,47,53
8818,115,48,52
8818,115,48,53
8818,122,153,145
8818,371,55,52
8818,371,56,51
8818,371,56,52
8818,371,56,53
8818,380,990,502
8818,627,62,52
8818,627,63,52
8818,627,63,53
8818,627,62,53
8818,627,62,54
8818,627,63,54
8819,121,993,65
8819,121,993,66
8819,121,994,65
8819,121,994,66
8819,377,985,66
8819,377,985,67
8819,377,986,66
8819,377,986,67
8819,380,990,502
8819,633,979,67
8819,633,979,68
8819,633,980,67
8819,633,980,68
8820,122,47,119
8820,122,46,120
8820,122,47,120
8820,378,37,122
8820,378,37,123
8820,378,37,124
8820,378,38,122
8820,378,38,123
8820,378,38,124
8820,380,990,502
8820,634,29,126
8821,114,916,152
8821,114,917,152
8821,114,917,153
8821,114,916,153
8821,114,916,154
8821,114,917,154
8821,114,917,155
8821,114,916,155
8821,114,916,156
8821,114,917,156
8821,114,918,152
8821,114,918,153
8821,114,918,154
8821,370,923,157
8821,370,922,157
8821,370,922,158
8821,380,990,502
8821,626,927,159
8821,626,927,160
8822,122,71,43
8822,122,70,43
8822,122,70,44
8822,122,71,44
8822,378,61,46
8822,378,61,47
8822,378,62,46
8822,378,62,47
8822,380,990,502
8822,627,22,109
8822,634,55,47
8822,634,54,48
8822,634,55,48
8822,634,55,49
8823,122,267,53
8823,122,266,53
8823,122,266,54
8823,122,267,54
8823,378,259,56
8823,378,259,57
8823,378,260,56
8823,378,260,57
8823,380,990,502
8823,634,253,59
8823,634,253,60
8823,634,254,59
8823,634,254,60
8824,122,14,266
8824,122,15,266
8824,122,15,267
8824,122,14,267
8824,378,5,270
8824,378,5,271
8824,378,4,271
8824,378,5,272
8824,378,6,270
8824,378,6,271
8824,380,990,502
8825,380,990,502
8826,115,87,16
8826,115,88,15
8826,115,88,16
8826,371,99,15
8826,371,98,15
8826,371,98,16
8826,371,99,16
8826,380,990,502
8826,627,107,16
8827,121,727,259
8827,121,727,260
8827,121,728,259
8827,121,728,260
8827,377,717,261
8827,377,717,262
8827,377,717,263
8827,377,718,261
8827,377,718,262
8827,380,990,502
8827,633,709,263
8827,633,709,264
8827,633,709,265
8827,633,710,263
8827,633,710,264
8827,633,710,265
8828,114,822,32
8828,114,823,32
8828,114,823,33
8828,114,822,33
8828,370,829,31
8828,370,828,31
8828,370,828,32
8828,370,829,32
8828,370,830,31
8828,370,830,32
8828,380,990,502
8828,626,835,30
8828,626,835,31
8828,626,836,30
8828,626,836,31
8829,122,70,34
8829,122,71,35
8829,122,70,35
8829,122,71,36
8829,378,64,36
8829,378,65,37
8829,378,64,37
8829,380,990,502
8829,627,22,109
8829,634,59,39
8829,634,59,40
8829,634,59,41
8829,634,60,39
8829,634,60,40
8830,121,1014,114
8830,121,1015,114
8830,121,1015,115
8830,121,1014,115
8830,377,1005,117
8830,377,1004,117
8830,377,1004,118
8830,377,1005,118
8830,377,1006,116
8830,377,1006,117
8830,380,990,502
8830,633,998,118
8830,633,999,118
8831,122,137,49
8831,122,136,49
8831,122,136,50
8831,122,137,50
8831,122,137,51
8831,122,136,51
8831,122,138,50
8831,378,129,51
8831,378,129,52
8831,380,990,502
8831,634,123,52
8831,634,123,53
8831,634,124,52
8831,634,124,53
8832,122,25,10
8832,378,16,12
8832,378,17,12
8832,378,17,13
8832,378,16,13
8832,380,990,502
8832,634,10,14
8832,634,11,14
8832,634,11,15
8832,634,10,15
8832,634,12,14
8832,634,12,15
8833,121,1013,22
8833,121,1013,23
8833,121,1014,22
8833,121,1014,23
8833,377,1005,23
8833,377,1005,24
8833,377,1006,24
8833,380,990,502
8833,624,862,41
8833,627,670,506
8833,633,999,24
8833,633,999,25
8833,633,999,26
8833,633,1000,25
8834,121,953,181
8834,121,953,182
8834,121,954,182
8834,377,943,185
8834,377,943,186
8834,377,944,185
8834,377,944,186
8834,380,990,502
8834,624,862,41
8834,633,935,189
8834,633,935,190
8834,633,936,189
8834,633,936,190
8835,121,887,79
8835,121,887,80
8835,121,888,79
8835,121,888,80
8835,377,881,82
8835,377,881,83
8835,377,882,82
8835,377,882,83
8835,380,990,502
8835,633,877,85
8835,633,876,85
8835,633,876,86
8835,633,877,86
8836,122,75,39
8836,122,75,40
8836,122,76,39
8836,122,76,40
8836,378,66,42
8836,378,67,42
8836,378,67,43
8836,378,66,43
8836,380,990,502
8836,634,61,45
8836,634,60,45
8836,634,60,46
8836,634,61,46
8837,115,1,124
8837,115,1,125
8837,115,2,124
8837,115,2,125
8837,371,9,123
8837,371,8,123
8837,371,9,124
8837,380,990,502
8837,627,15,122
8837,627,15,123
8837,627,14,123
8838,115,25,93
8838,115,24,93
8838,115,24,94
8838,371,35,91
8838,371,35,92
8838,371,36,91
8838,371,36,92
8838,380,990,502
8838,627,43,89
8838,627,43,90
8838,627,45,89
8838,627,44,89
8838,627,44,90
8838,627,45,90
8839,114,891,88
8839,114,891,89
8839,370,899,87
8839,370,899,88
8839,370,900,87
8839,380,990,502
8839,626,899,87
8839,626,899,88
8839,626,900,87
8839,626,900,88
8840,114,998,86
8840,114,998,87
8840,370,1007,87
8840,370,1006,87
8840,370,1006,88
8840,370,1007,88
8840,370,1007,89
8840,380,990,502
8840,626,1013,89
8840,626,1014,88
8840,626,1014,89
8841,114,956,228
8841,114,957,228
8841,114,957,229
8841,114,956,229
8841,370,964,230
8841,370,965,231
8841,370,964,231
8841,380,990,502
8841,626,971,232
8841,626,971,233
8841,626,972,232
8841,626,972,233
8841,627,22,109
8842,114,1021,59
8842,114,1020,60
8842,114,1021,60
8842,114,1021,61
8842,114,1020,61
8842,114,1022,59
8842,114,1022,60
8842,114,1022,61
8842,380,990,502
8842,627,6,58
8842,627,7,58
8842,627,7,59
8842,627,6,59
8843,114,997,15
8843,114,997,16
8843,114,998,15
8843,114,998,16
8843,370,1004,12
8843,370,1005,12
8843,370,1005,13
8843,370,1004,13
8843,380,990,502
8843,626,1011,9
8843,626,1010,9
8843,626,1010,10
8843,626,1011,10
8844,115,75,9
8844,115,74,9
8844,115,74,10
8844,371,84,10
8844,371,85,10
8844,371,85,11
8844,380,990,502
8844,627,93,12
8844,627,93,13
8844,627,94,12
8844,627,94,13
8845,115,113,9
8845,115,113,10
8845,115,114,9
8845,115,114,10
8845,371,124,6
8845,371,125,6
8845,371,125,7
8845,371,124,7
8845,371,124,8
8845,371,125,8
8845,380,990,502
8845,627,133,6
8845,627,134,5
8845,627,134,6
8845,627,134,7
8846,114,945,88
8846,114,945,89
8846,114,945,90
8846,114,946,88
8846,114,946,89
8846,114,946,90
8846,370,955,89
8846,370,955,90
8846,370,956,89
8846,370,956,90
8846,380,990,502
8846,624,862,41
8846,626,965,89
8846,626,964,90
8846,626,965,90
8846,626,965,91
8847,114,996,57
8847,114,996,58
8847,370,1003,58
8847,370,1004,57
8847,370,1004,58
8847,380,990,502
8847,626,1009,59
8847,626,1009,60
8847,626,1011,57
8847,626,1010,57
8847,626,1010,58
8847,626,1011,58
8847,626,1010,59
8847,626,1010,60
8848,114,952,100
8848,114,953,100
8848,114,953,101
8848,370,961,102
8848,370,961,103
8848,380,990,502
8848,626,967,104
8848,626,967,105
8848,626,968,104
8848,626,968,105
8849,122,107,8
8849,122,108,7
8849,122,108,8
8849,378,100,10
8849,378,101,10
8849,378,101,11
8849,378,100,11
8849,378,100,12
8849,378,101,12
8849,378,102,11
8849,380,990,502
8849,627,22,109
8849,634,95,13
8849,634,95,14
8849,634,96,13
8849,634,96,14
8850,122,28,168
8850,122,29,168
8850,122,29,169
8850,122,28,169
8850,378,17,172
8850,380,990,502
8850,634,7,176
8850,634,7,177
8850,634,8,176
8850,634,8,177
8851,122,58,186
8851,122,58,187
8851,378,51,189
8851,378,51,190
8851,378,52,189
8851,378,52,190
8851,380,990,502
8851,634,46,192
8851,634,47,192
8851,634,47,193
8851,634,46,193
8851,634,46,194
8851,634,47,194
8852,122,63,45
8852,378,53,48
8852,378,53,49
8852,378,54,48
8852,378,54,49
8852,380,990,502
8852,634,43,51
8852,634,43,52
8852,634,44,51
8852,634,44,52
8853,115,8,469
8853,115,31,91
8853,115,32,90
8853,115,32,91
8853,371,42,90
8853,371,42,91
8853,380,990,502
8853,627,22,109
8853,627,49,90
8853,627,49,91
8853,627,50,90
8853,627,51,91
8853,627,50,91
8854,114,830,52
8854,114,831,53
8854,114,830,53
8854,114,830,54
8854,370,837,52
8854,370,838,51
8854,370,838,52
8854,370,838,53
8854,380,990,502
8854,626,844,50
8854,626,845,51
8854,626,844,51
8855,115,8,469
8855,115,34,113
8855,115,34,114
8855,371,43,112
8855,371,43,113
8855,371,42,113
8855,371,43,114
8855,380,990,502
8855,624,862,41
8855,627,49,113
8855,627,49,114
8855,627,50,114
8856,115,23,177
8856,115,24,176
8856,115,24,177
8856,371,33,180
8856,371,33,181
8856,371,34,180
8856,371,34,181
8856,380,990,502
8856,627,43,185
8857,114,972,32
8857,114,973,32
8857,114,973,33
8857,122,153,145
8857,370,982,31
8857,370,982,32
8857,370,983,32
8857,380,990,502
8857,626,989,31
8857,626,989,32
8857,626,989,33
8857,626,990,31
8857,626,990,32
8857,626,990,33
8858,114,1014,16
8858,114,1015,16
8858,114,1015,17
8858,114,1014,17
8858,370,1022,16
8858,380,990,502
8859,114,947,101
8859,114,946,101
8859,114,946,102
8859,114,947,102
8859,114,948,101
8859,370,955,100
8859,370,956,100
8859,380,990,502
8859,624,862,41
8859,626,962,98
8859,626,963,98
8859,626,963,99
8859,626,962,99
8860,380,990,502
8860,624,862,41
8860,633,966,1
8860,633,966,2
8860,633,967,2
8861,114,1009,81
8861,114,1008,81
8861,370,1017,81
8861,370,1016,82
8861,370,1017,82
8861,370,1017,83
8861,370,1018,82
8861,380,990,502
8861,626,1021,76
8861,626,1021,77
8861,626,1021,78
8861,626,1022,76
8861,626,1022,77
8861,626,1022,78
8862,115,37,149
8862,115,37,150
8862,115,38,149
8862,371,45,149
8862,371,45,150
8862,371,46,149
8862,380,990,502
8862,627,53,150
8862,627,53,151
8862,627,54,150
8862,627,54,151
8863,122,135,164
8863,122,135,165
8863,122,136,163
8863,122,136,164
8863,122,137,164
8863,122,137,165
8863,122,136,165
8863,122,136,166
8863,378,128,168
8863,378,129,168
8863,378,128,169
8863,380,990,502
8863,634,121,170
8863,634,121,171
8863,634,120,171
8863,634,120,172
8863,634,121,172
8863,634,121,173
8863,634,122,171
8863,634,122,172
8864,114,943,64
8864,114,943,65
8864,114,944,64
8864,114,944,65
8864,370,949,63
8864,370,949,64
8864,370,950,63
8864,370,950,64
8864,380,990,502
8864,626,955,62
8864,626,955,63
8864,626,954,63
8865,121,1002,99
8865,121,1002,100
8865,377,993,101
8865,377,993,102
8865,377,994,101
8865,380,990,502
8865,627,22,109
8865,633,989,105
8865,633,988,106
8865,633,989,106
8866,121,1008,66
8866,121,1009,66
8866,121,1009,67
8866,121,1008,67
8866,121,1008,68
8866,121,1009,68
8866,121,1010,67
8866,121,1010,68
8866,377,999,69
8866,377,999,70
8866,377,1000,69
8866,377,1000,70
8866,380,990,502
8866,633,992,71
8866,633,992,72
8867,122,1,40
8867,122,1,41
8867,122,2,40
8867,122,2,41
8867,377,1023,43
8867,377,1022,43
8867,380,990,502
8867,633,1016,46
8867,633,1016,47
8868,115,26,26
8868,115,27,27
8868,115,26,27
8868,115,26,28
8868,371,35,26
8868,371,35,27
8868,380,990,502
8868,627,38,30
8868,627,39,30
8868,627,39,31
8868,627,38,31
8869,115,77,61
8869,115,78,60
8869,115,78,61
8869,371,87,60
8869,371,88,59
8869,371,88,60
8869,380,990,502
8869,624,862,41
8869,627,96,58
8869,627,97,58
8869,627,97,59
8869,627,96,59
8869,627,96,60
8869,627,97,60
8870,114,1001,150
8870,114,1001,151
8870,114,1001,152
8870,114,1002,150
8870,114,1002,151
8870,114,1002,152
8870,370,1011,151
8870,370,1011,152
8870,370,1012,151
8870,370,1012,152
8870,380,990,502
8870,626,1020,152
8870,626,1021,152
8870,626,1021,153
8870,626,1020,153
8871,122,157,138
8871,122,157,139
8871,122,158,138
8871,122,158,139
8871,378,147,139
8871,378,147,140
8871,378,148,139
8871,378,148,140
8871,380,990,502
8871,634,139,140
8871,634,139,141
8872,114,930,30
8872,114,931,30
8872,114,931,31
8872,114,930,31
8872,370,937,30
8872,370,937,31
8872,370,938,30
8872,370,939,30
8872,370,939,31
8872,370,938,31
8872,380,990,502
8872,626,943,29
8872,626,943,30
8872,626,944,29
8873,122,109,161
8873,122,108,162
8873,122,109,162
8873,122,109,163
8873,122,110,161
8873,122,110,162
8873,122,110,163
8873,378,102,164
8873,378,103,164
8873,378,103,165
8873,378,102,165
8873,378,102,166
8873,378,103,166
8873,378,103,167
8873,378,102,167
8873,378,104,165
8873,378,104,166
8873,378,104,167
8873,380,990,502
8873,634,97,166
8873,634,97,167
8873,634,96,167
8873,634,97,168
8873,634,98,167
8874,114,1023,0
8874,380,990,502
8874,627,22,109
8875,115,9,126
8875,115,10,125
8875,115,10,126
8875,122,153,145
8875,371,17,126
8875,371,17,127
8875,380,990,502
8875,624,862,41
8875,627,22,128
8875,627,23,128
8875,627,23,129
8875,627,22,129
8876,122,19,69
8876,122,18,70
8876,122,19,70
8876,122,19,71
8876,122,18,71
8876,122,19,72
8876,122,20,70
8876,122,20,71
8876,378,8,72
8876,378,9,72
8876,378,9,73
8876,378,8,73
8876,380,990,502
8877,380,990,502
8878,114,981,64
8878,114,981,65
8878,114,981,66
8878,114,982,64
8878,114,983,64
8878,114,983,65
8878,114,982,65
8878,114,982,66
8878,370,991,63
8878,370,990,63
8878,370,990,64
8878,370,991,64
8878,380,990,502
8878,626,997,61
8878,626,996,61
8878,626,996,62
8878,626,997,62
8878,627,22,109
8879,121,1003,20
8879,121,1003,21
8879,121,1002,21
8879,121,1003,22
8879,121,1004,21
8879,121,1004,22
8879,377,993,24
8879,377,995,23
8879,377,994,23
8879,377,994,24
8879,377,995,24
8879,380,990,502
8879,633,987,26
8879,633,988,25
8879,633,988,26
8880,122,31,25
8880,122,30,26
8880,122,31,26
8880,122,32,26
8880,378,21,28
8880,378,21,29
8880,380,990,502
8880,634,11,31
8880,634,12,30
8880,634,12,31
8880,634,12,32
8881,121,816,14
8881,121,817,14
8881,121,817,15
8881,377,806,14
8881,377,807,14
8881,377,807,15
8881,377,806,15
8881,380,990,502
8881,633,796,14
8881,633,797,14
8881,633,797,15
8881,633,796,15
8881,633,798,14
8881,633,798,15
8882,114,975,89
8882,114,974,89
8882,114,974,90
8882,114,975,90
8882,370,983,89
8882,370,983,90
8882,370,984,89
8882,380,990,502
8882,626,990,88
8882,626,991,88
8882,626,991,89
8882,626,990,89
8882,627,22,109
8883,121,1007,48
8883,121,1007,49
8883,121,1008,48
8883,121,1008,49
8883,377,999,50
8883,377,999,51
8883,377,1000,50
8883,377,1000,51
8883,380,990,502
8883,627,22,109
8883,633,992,52
8883,633,993,52
8883,633,993,53
8883,633,992,53
8884,114,909,239
8884,114,909,240
8884,114,910,239
8884,114,910,240
8884,370,913,240
8884,370,913,241
8884,370,913,242
8884,370,914,240
8884,370,915,241
8884,370,914,241
8884,370,914,242
8884,380,990,502
8884,626,917,243
8884,626,917,244
8884,626,918,244
8885,122,173,79
8885,122,172,79
8885,122,172,80
8885,122,173,80
8885,378,167,85
8885,378,167,86
8885,378,168,85
8885,378,168,86
8885,380,990,502
8885,634,163,91
8885,634,162,91
8885,634,162,92
8885,634,163,92
8885,634,163,93
8885,634,162,93
8886,377,1023,131
8886,377,1022,131
8886,377,1022,132
8886,377,1023,132
8886,380,990,502
8886,633,1019,134
8886,633,1019,135
8886,633,1020,134
8886,633,1020,135
8887,115,45,32
8887,115,45,33
8887,115,46,32
8887,115,46,33
8887,371,54,32
8887,371,55,32
8887,380,990,502
8887,627,61,32
8887,627,61,33
8887,627,62,32
8887,627,62,33
8888,121,1012,82
8888,121,1013,82
8888,121,1013,83
8888,121,1012,83
8888,377,999,85
8888,377,1000,84
8888,377,1001,85
8888,377,1000,85
8888,380,990,502
8888,633,989,87
8888,633,988,87
8888,633,988,88
8888,633,989,88
8889,122,88,76
8889,122,89,76
8889,122,89,77
8889,122,88,77
8889,122,90,77
8889,378,79,78
8889,378,79,79
8889,378,80,78
8889,380,990,502
8889,634,71,80
8889,634,71,81
8890,122,129,173
8890,122,128,173
8890,122,128,174
8890,122,129,174
8890,378,121,176
8890,378,121,177
8890,378,122,176
8890,378,122,177
8890,380,990,502
8890,634,115,178
8890,634,115,179
8890,634,116,178
8890,634,116,179
8890,634,116,180
8891,115,165,43
8891,115,164,43
8891,115,164,44
8891,115,165,44
8891,122,153,145
8891,371,177,41
8891,371,176,41
8891,371,176,42
8891,371,177,42
8891,380,990,502
8891,627,22,109
8891,627,185,40
8891,627,186,39
8891,627,186,40
8892,115,51,26
8892,115,51,27
8892,371,60,26
8892,371,61,26
8892,371,61,27
8892,371,60,27
8892,380,990,502
8892,627,67,26
8892,627,67,27
8893,122,152,12
8893,122,153,12
8893,122,153,13
8893,122,152,13
8893,122,152,14
8893,378,143,13
8893,378,143,14
8893,378,144,13
8893,378,144,14
8893,380,990,502
8893,634,136,12
8893,634,137,12
8893,634,137,13
8893,634,136,13
8894,114,839,51
8894,114,839,52
8894,114,839,53
8894,114,840,51
8894,114,840,52
8894,114,840,53
8894,370,846,52
8894,370,847,52
8894,370,847,53
8894,370,846,53
8894,380,990,502
8894,626,851,53
8894,626,851,54
8894,626,852,53
8894,626,852,54
8894,627,22,109
8895,122,42,52
8895,122,43,52
8895,122,43,53
8895,122,42,53
8895,378,40,90
8895,378,41,90
8895,378,41,91
8895,378,40,91
8895,380,990,502
8895,634,40,127
8895,634,40,128
8896,114,855,77
8896,114,855,78
8896,114,855,79
8896,114,856,78
8896,370,863,77
8896,370,862,77
8896,370,862,78
8896,370,863,78
8896,380,990,502
8896,626,867,75
8896,626,867,76
8896,626,868,75
8896,626,868,76
8897,122,65,97
8897,122,64,97
8897,122,64,98
8897,122,65,98
8897,378,55,100
8897,378,55,101
8897,378,57,99
8897,378,56,99
8897,378,56,100
8897,378,57,100
8897,378,57,101
8897,378,56,101
8897,378,59,99
8897,378,58,99
8897,378,58,100
8897,378,59,100
8897,378,73,100
8897,378,73,101
8897,378,75,99
8897,378,74,99
8897,378,74,100
8897,378,75,100
8897,378,75,101
8897,378,74,101
8897,378,74,102
8897,378,75,102
8897,378,75,107
8897,378,75,108
8897,378,76,100
