# event_count, chip_id(decimal), hit_x, hit_y
1260,370,651,255
1260,370,650,255
1260,370,651,256
1260,370,652,255
1260,370,652,256
1260,626,645,201
1260,626,644,202
1260,626,645,202
1260,626,645,203
1260,626,644,203
1260,626,646,202
1260,626,646,203
1261,121,749,5
1261,121,749,6
1261,121,751,5
1261,121,750,5
1261,121,750,6
1261,121,751,6
1261,121,750,7
1261,377,749,58
1261,377,749,59
1261,377,750,58
1261,377,750,59
1261,377,750,60
1261,633,751,109
1261,633,750,110
1261,633,751,110
1261,633,751,111
1261,633,752,110
1262,115,535,21
1262,115,534,21
1262,115,534,22
1262,115,535,22
1262,377,487,27
1262,377,487,28
1262,377,487,29
1262,377,488,27
1262,377,488,28
1262,377,488,29
1262,633,488,85
1262,633,488,86
1262,633,489,86
1262,633,489,87
1262,633,488,87
1263,115,167,314
1263,115,167,315
1263,115,166,315
1263,115,166,316
1263,115,167,316
1263,115,168,315
1263,371,171,262
1263,371,171,263
1263,371,171,264
1263,371,172,262
1263,371,172,263
1263,371,172,264
1263,627,175,209
1263,627,174,209
1263,627,174,210
1263,627,175,210
1263,627,175,211
1263,627,174,211
1264,122,67,49
1264,122,66,49
1264,122,66,50
1264,122,67,50
1264,122,67,51
1264,122,66,51
1264,378,61,101
1264,378,61,102
1264,378,63,101
1264,378,62,101
1264,378,62,102
1264,378,63,102
1264,634,59,149
1264,634,58,149
1264,634,58,150
1264,634,59,150
1264,634,59,151
1264,634,58,151
1264,634,58,152
1264,634,59,152
1264,634,59,153
1264,634,58,153
1264,634,58,154
1264,634,59,154
1264,634,60,149
1264,634,60,150
1264,634,60,151
1265,114,1012,286
1265,114,1013,286
1265,114,1013,287
1265,114,1014,286
1265,114,1014,287
1265,370,1013,233
1265,370,1012,233
1265,370,1012,234
1265,370,1013,234
1265,370,1013,235
1265,370,1012,235
1265,370,1014,234
1265,370,1014,235
1265,626,1011,183
1265,626,1011,184
1265,626,1012,182
1265,626,1013,182
1265,626,1013,183
1265,626,1012,183
1265,626,1012,184
1265,626,1013,184
1265,626,1012,185
1265,626,1014,183
1266,114,872,407
1266,114,872,408
1266,114,873,408
1266,114,872,409
1266,370,873,350
1266,370,874,349
1266,370,874,350
1266,370,875,350
1266,370,874,351
1266,626,877,293
1266,626,876,294
1266,626,877,294
1266,626,877,295
1266,626,878,293
1266,626,878,294
1266,626,878,295
1267,122,552,222
1267,122,553,222
1267,122,553,223
1267,122,552,223
1267,122,553,224
1267,122,554,223
1267,378,553,279
1267,378,552,279
1267,378,552,280
1267,378,553,280
1267,634,553,331
1267,634,553,332
1267,634,553,333
1267,634,554,331
1267,634,554,332
1267,634,555,332
1267,634,554,333
1268,114,865,154
1268,114,866,153
1268,114,866,154
1268,114,867,154
1268,114,867,155
1268,114,866,155
1268,370,869,98
1268,370,869,99
1268,370,868,99
1268,370,869,100
1268,370,870,99
1268,626,869,41
1268,626,868,41
1268,626,868,42
1268,626,869,42
1268,626,869,43
1268,626,868,43
1268,626,870,42
1268,626,870,43
1269,115,86,156
1269,115,87,156
1269,115,87,157
1269,115,86,157
1269,115,88,156
1269,115,88,157
1269,371,97,99
1269,371,97,100
1269,371,97,101
1269,371,98,99
1269,371,98,100
1269,371,99,100
1269,371,98,101
1269,627,108,42
1269,627,109,43
1269,627,108,43
1269,627,108,44
1269,627,109,44
1270,122,419,18
1270,122,419,19
1270,122,419,20
1270,122,420,18
1270,122,421,18
1270,122,421,19
1270,122,420,19
1270,122,420,20
1270,122,421,20
1270,378,421,71
1270,378,421,72
1270,378,421,73
1270,378,423,71
1270,378,422,71
1270,378,422,72
1270,378,423,72
1270,378,422,73
1270,634,417,121
1270,634,416,121
1270,634,416,122
1270,634,417,122
1270,634,417,123
1270,634,416,123
1270,634,417,124
1270,634,418,121
1270,634,418,122
1270,634,419,122
1270,634,418,123
1270,634,418,124
1271,122,315,119
1271,122,314,119
1271,122,314,120
1271,122,315,120
1271,378,315,183
1271,378,314,183
1271,378,314,184
1271,378,315,184
1271,378,315,185
1271,378,316,183
1271,378,316,184
1271,378,316,185
1271,634,317,247
1271,634,317,248
1271,634,318,247
1271,634,318,248
1271,634,319,248
1271,634,318,249
1272,114,912,384
1272,114,913,385
1272,114,912,385
1272,114,912,386
1272,114,913,386
1272,370,907,339
1272,370,907,340
1272,370,907,341
1272,370,908,339
1272,370,908,340
1272,626,900,292
1272,626,901,292
1272,626,901,293
1272,626,900,293
1273,115,76,20
1273,115,77,20
1273,115,77,21
1273,115,76,21
1273,115,76,22
1273,115,77,22
1273,377,939,25
1273,377,938,25
1273,377,939,26
1273,377,940,25
1273,377,940,26
1273,633,935,81
1273,633,934,81
1273,633,934,82
1273,633,935,82
1273,633,934,83
1274,115,182,44
1274,115,183,44
1274,115,183,45
1274,115,182,45
1274,115,182,46
1274,115,183,46
1274,377,839,2
1274,377,839,3
1274,377,840,1
1274,377,840,2
1274,377,840,3
1274,633,839,53
1274,633,838,53
1274,633,838,54
1274,633,839,54
1274,633,839,55
1275,114,954,36
1275,114,955,36
1275,114,955,37
1275,114,956,36
1275,114,957,36
1275,114,957,37
1275,114,956,37
1275,378,63,4
1275,378,63,5
1275,378,63,6
1275,378,64,4
1275,378,65,5
1275,378,64,5
1275,378,64,6
1275,634,59,55
1275,634,59,56
1275,634,59,57
1275,634,60,56
1275,634,60,57
1276,115,45,68
1276,115,47,66
1276,115,47,67
1276,115,46,67
1276,115,46,68
1276,115,47,68
1276,371,53,15
1276,371,52,15
1276,371,52,16
1276,371,53,16
1276,371,53,17
1276,371,52,17
1276,371,52,18
1276,371,53,18
1276,371,54,17
1276,633,965,23
1276,633,964,23
1276,633,964,24
1276,633,965,24
1276,633,965,25
1276,633,964,25
1277,115,127,187
1277,115,127,188
1277,115,129,187
1277,115,128,187
1277,115,128,188
1277,371,131,127
1277,371,130,127
1277,371,130,128
1277,371,131,128
1277,371,131,129
1277,371,132,127
1277,371,132,128
1277,627,131,68
1277,627,131,69
1277,627,132,68
1277,627,133,68
1277,627,133,69
1277,627,132,69
1278,114,852,164
1278,114,853,164
1278,114,853,165
1278,114,852,165
1278,114,853,166
1278,370,856,114
1278,370,857,115
1278,370,856,115
1278,370,856,116
1278,370,857,116
1278,626,860,62
1278,626,861,62
1278,626,861,63
1278,626,862,62
1279,633,1021,201
1279,633,1021,202
1279,633,1021,203
1279,633,1022,201
1279,633,1022,202
1279,633,1023,202
1279,633,1022,203
1280,115,355,452
1280,115,355,453
1280,115,355,454
1280,115,356,452
1280,115,357,453
1280,115,356,453
1280,115,356,454
1280,371,363,401
1280,371,362,401
1280,371,362,402
1280,371,363,402
1280,371,363,403
1280,371,362,403
1280,627,367,353
1280,627,366,353
1280,627,366,354
1280,627,367,354
1281,114,827,319
1281,114,827,320
1281,114,827,321
1281,114,828,319
1281,114,828,320
1281,114,828,321
1281,370,821,263
1281,370,820,263
1281,370,820,264
1281,370,821,264
1281,370,821,265
1281,370,822,264
1281,626,813,212
1281,626,813,213
1281,626,812,213
1281,626,812,214
1281,626,813,214
1281,626,813,215
1281,626,814,213
1281,626,814,214
1282,115,167,311
1282,115,166,311
1282,115,166,312
1282,115,167,312
1282,371,173,263
1282,371,173,264
1282,371,173,265
1282,371,174,263
1282,371,174,264
1282,371,174,265
1282,627,177,217
1282,627,177,218
1282,627,177,219
1282,627,178,217
1282,627,178,218
1282,627,179,218
1282,627,178,219
1283,122,57,72
1283,122,57,73
1283,122,56,73
1283,122,56,74
1283,122,57,74
1283,122,57,75
1283,122,58,72
1283,122,59,73
1283,122,58,73
1283,122,58,74
1283,122,59,74
1283,122,58,75
1283,378,53,127
1283,378,53,128
1283,378,54,127
1283,378,54,128
1283,634,49,183
1283,634,49,184
1283,634,50,182
1283,634,51,182
1283,634,51,183
1283,634,50,183
1283,634,50,184
1283,634,51,184
1283,634,51,185
1283,634,50,185
1283,634,52,183
1283,634,52,184
1284,115,293,6
1284,115,293,7
1284,115,294,6
1284,115,294,7
1284,377,721,41
1284,377,723,41
1284,377,722,41
1284,377,722,42
1284,633,716,94
1284,633,717,94
1284,633,717,95
1284,633,716,95
1284,633,716,96
1284,633,717,96
1285,115,355,204
1285,115,356,203
1285,115,356,204
1285,371,361,150
1285,371,362,149
1285,371,362,150
1285,627,369,93
1285,627,368,93
1285,627,368,94
1285,627,369,94
1285,627,370,94
1286,115,51,399
1286,115,50,399
1286,115,50,400
1286,115,51,400
1286,115,51,401
1286,115,50,401
1286,371,55,343
1286,371,55,344
1286,371,57,343
1286,371,56,343
1286,371,56,344
1286,371,57,344
1286,371,56,345
1286,627,59,286
1286,627,59,287
1286,627,58,287
1286,627,58,288
1286,627,59,288
1286,627,60,287
1286,627,60,288
1287,114,937,282
1287,114,937,283
1287,114,938,282
1287,114,938,283
1287,370,933,226
1287,370,933,227
1287,370,932,228
1287,370,933,228
1287,370,933,229
1287,370,935,225
1287,370,934,225
1287,370,934,226
1287,370,935,226
1287,370,935,227
1287,370,934,227
1287,370,934,228
1287,370,935,228
1287,370,934,229
1287,370,936,226
1287,370,936,227
1287,626,927,172
1287,626,927,173
1287,626,926,173
1287,626,926,174
1287,626,927,174
1287,626,927,175
1287,626,928,173
1287,626,928,174
1288,115,33,114
1288,115,33,115
1288,115,34,114
1288,115,34,115
1288,371,41,61
1288,371,41,62
1288,371,41,63
1288,371,42,61
1288,371,42,62
1288,371,42,63
1288,627,49,10
1288,627,51,9
1288,627,50,9
1288,627,50,10
1288,627,51,10
1288,627,51,11
1288,627,50,11
1288,627,50,12
1288,627,51,12
1288,627,52,10
1288,627,52,11
1289,115,423,121
1289,115,423,122
1289,115,424,121
1289,115,424,122
1289,371,433,70
1289,371,433,71
1289,371,434,70
1289,371,435,70
1289,371,435,71
1289,371,434,71
1289,627,441,21
1289,627,442,20
1289,627,443,21
1289,627,442,21
1289,627,442,22
1290,122,88,154
1290,122,89,154
1290,122,89,155
1290,122,88,155
1290,378,87,213
1290,378,86,214
1290,378,87,214
1290,378,87,215
1290,378,88,213
1290,378,88,214
1290,634,85,270
1290,634,85,271
1290,634,84,271
1290,634,84,272
1290,634,85,272
1290,634,85,273
1290,634,86,271
1290,634,86,272
1291,115,79,39
1291,115,79,40
1291,115,80,38
1291,115,81,38
1291,115,81,39
1291,115,80,39
1291,115,80,40
1291,115,81,40
1291,115,81,41
1291,115,80,41
1291,115,82,39
1291,377,932,10
1291,377,933,10
1291,377,933,11
1291,377,932,11
1291,377,933,12
1291,377,934,10
1291,377,934,11
1291,377,934,12
1291,633,927,65
1291,633,926,65
1291,633,926,66
1291,633,927,66
1292,114,1007,323
1292,114,1007,324
1292,114,1007,325
1292,114,1008,323
1292,114,1008,324
1292,114,1009,324
1292,114,1008,325
1292,370,1009,271
1292,370,1009,272
1292,370,1009,273
1292,370,1010,271
1292,370,1010,272
1292,626,1009,217
1292,626,1008,218
1292,626,1009,218
1292,626,1009,219
1292,626,1008,219
1292,626,1009,220
1292,626,1010,217
1292,626,1010,218
1292,626,1010,219
1292,626,1010,220
1293,114,753,227
1293,114,752,228
1293,114,753,228
1293,114,753,229
1293,114,752,229
1293,114,754,228
1293,370,759,177
1293,370,758,178
1293,370,759,178
1293,370,759,179
1293,370,759,180
1293,370,760,177
1293,370,760,178
1293,370,761,178
1293,370,761,179
1293,370,760,179
1293,370,760,180
1293,370,761,180
1293,370,761,181
1293,370,760,181
1293,370,762,179
1293,370,762,180
1293,626,765,127
1293,626,765,128
1293,626,766,127
1293,626,766,128
1293,626,767,128
1293,626,766,129
1294,122,66,325
1294,122,66,326
1294,378,65,375
1294,378,64,375
1294,378,64,376
1294,378,65,376
1294,378,65,377
1294,378,66,375
1294,378,66,376
1294,634,65,423
1294,634,64,423
1294,634,64,424
1294,634,65,424
1294,634,65,425
1294,634,66,423
1294,634,66,424
1294,634,66,425
1295,115,107,129
1295,115,106,129
1295,115,106,130
1295,115,107,130
1295,371,111,73
1295,371,110,74
1295,371,111,74
1295,371,111,75
1295,371,110,75
1295,371,111,76
1295,371,112,73
1295,371,112,74
1295,371,113,74
1295,371,113,75
1295,371,112,75
1295,371,112,76
1295,627,126,22
1295,627,127,22
1295,627,127,23
1295,627,126,23
1296,115,10,282
1296,115,11,282
1296,115,11,283
1296,115,10,283
1296,371,18,226
1296,371,19,226
1296,371,19,227
1296,371,18,227
1296,371,19,228
1296,627,23,174
1296,627,23,175
1296,627,23,176
1296,627,24,174
1296,627,24,175
1296,627,24,176
1297,122,135,145
1297,122,134,145
1297,122,134,146
1297,122,135,146
1297,122,135,147
1297,122,134,147
1297,122,135,148
1297,122,136,146
1297,122,136,147
1297,378,137,202
1297,378,137,203
1297,378,138,202
1297,378,138,203
1297,634,143,257
1297,634,143,258
1297,634,143,259
1297,634,144,257
1297,634,144,258
1297,634,144,259
1298,115,16,262
1298,115,17,262
1298,115,17,263
1298,115,16,263
1298,115,17,264
1298,115,18,262
1298,115,18,263
1298,371,23,209
1298,371,24,208
1298,371,25,208
1298,371,25,209
1298,371,24,209
1298,627,27,158
1298,627,29,157
1298,627,28,157
1298,627,28,158
1298,627,29,158
1298,627,29,159
1298,627,28,159
1299,121,539,145
1299,121,538,146
1299,121,539,146
1299,121,539,147
1299,121,538,147
1299,121,540,146
1299,121,540,147
1299,377,533,208
1299,377,534,207
1299,377,534,208
1299,377,535,208
1299,377,535,209
1299,377,534,209
1299,633,535,268
1299,633,535,269
1299,633,536,268
1299,633,536,269
1300,115,259,316
1300,115,259,317
1300,115,260,316
1300,115,260,317
1300,371,267,256
1300,371,267,257
1300,371,266,257
1300,371,266,258
1300,371,267,258
1300,371,267,259
1300,371,268,257
1300,371,268,258
1300,627,273,199
1300,627,272,199
1300,627,272,200
1300,627,273,200
1300,627,273,201
1300,627,272,201
1300,627,272,202
1300,627,273,202
1300,627,274,200
1300,627,274,201
1300,627,274,202
1301,114,789,345
1301,114,789,346
1301,114,790,344
1301,114,791,345
1301,114,790,345
1301,114,790,346
1301,114,791,346
1301,370,787,297
1301,370,787,298
1301,370,789,297
1301,370,788,297
1301,370,788,298
1301,370,789,298
1301,370,788,299
1301,626,785,251
1301,626,786,250
1301,626,787,250
1301,626,787,251
1301,626,786,251
1301,626,786,252
1302,114,698,32
1302,114,699,33
1302,114,698,33
1302,114,698,34
1302,114,699,34
1302,378,321,14
1302,378,321,15
1302,378,320,15
1302,378,320,16
1302,378,321,16
1302,378,321,17
1302,378,322,14
1302,378,323,15
1302,378,322,15
1302,378,322,16
1302,378,322,17
1302,634,319,67
1302,634,318,67
1302,634,318,68
1302,634,319,68
1302,634,319,69
1302,634,320,67
1302,634,320,68
1303,121,959,33
1303,121,958,34
1303,121,959,34
1303,121,959,35
1303,121,958,35
1303,377,952,88
1303,377,953,88
1303,377,953,89
1303,377,952,89
1303,377,954,88
1303,377,954,89
1303,633,951,137
1303,633,950,137
1303,633,950,138
1303,633,951,138
1303,633,951,139
1303,633,950,139
1304,114,1005,473
1304,114,1005,474
1304,114,1007,473
1304,114,1006,473
1304,114,1006,474
1304,114,1007,474
1304,370,1008,418
1304,370,1009,418
1304,370,1009,419
1304,370,1008,419
1304,370,1008,420
1304,370,1009,420
1304,370,1009,421
1304,370,1010,418
1304,370,1010,419
1304,370,1010,420
1304,626,1011,365
1304,626,1010,365
1304,626,1010,366
1304,626,1011,366
1304,626,1012,365
1304,626,1012,366
1305,122,317,323
1305,122,316,323
1305,122,316,324
1305,122,317,324
1305,122,317,325
1305,122,316,325
1305,122,316,326
1305,122,317,326
1305,378,317,381
1305,378,316,382
1305,378,317,382
1305,378,317,383
1305,378,318,381
1305,378,318,382
1305,634,319,437
1305,634,319,438
1305,634,321,437
1305,634,320,437
1305,634,320,438
1305,634,321,438
1306,115,195,109
1306,115,195,110
1306,115,196,109
1306,115,196,110
1306,371,207,54
1306,371,207,55
1306,371,207,56
1306,371,208,54
1306,371,208,55
1306,627,215,3
1306,627,216,2
1306,627,217,3
1306,627,216,3
1306,627,216,4
1307,115,211,506
1307,115,212,505
1307,115,212,506
1307,115,212,507
1307,371,222,454
1307,371,223,454
1307,371,223,455
1307,371,222,455
1307,371,222,456
1307,371,223,456
1307,627,229,404
1307,627,229,405
1307,627,228,405
1307,627,228,406
1307,627,229,406
1307,627,230,405
1307,627,230,406
1308,115,333,116
1308,115,333,117
1308,115,332,117
1308,115,332,118
1308,115,333,118
1308,371,333,58
1308,371,333,59
1308,371,334,57
1308,371,334,58
1308,371,335,58
1308,371,335,59
1308,371,334,59
1308,627,333,6
1308,627,333,7
1308,627,332,7
1308,627,332,8
1308,627,333,8
1309,114,532,398
1309,114,533,398
1309,114,533,399
1309,114,532,399
1309,114,532,400
1309,370,535,349
1309,370,534,350
1309,370,535,350
1309,370,535,351
1309,370,536,349
1309,370,536,350
1309,370,537,350
1309,370,536,351
1309,626,537,302
1309,626,537,303
1309,626,536,303
1309,626,537,304
1309,626,538,302
1309,626,538,303
1309,626,538,304
1310,115,197,223
1310,115,197,224
1310,115,197,225
1310,115,198,224
1310,371,201,169
1310,371,201,170
1310,371,201,171
1310,371,202,169
1310,371,202,170
1310,627,203,113
1310,627,203,114
1310,627,203,115
1310,627,204,113
1310,627,204,114
1311,121,882,114
1311,121,883,114
1311,121,883,115
1311,121,882,115
1311,377,881,169
1311,377,882,168
1311,377,883,169
1311,377,882,169
1311,377,882,170
1311,377,883,170
1311,633,881,223
1311,633,880,223
1311,633,880,224
1311,633,881,224
1311,633,881,225
1311,633,882,223
1311,633,882,224
1312,114,987,178
1312,114,987,179
1312,114,988,178
1312,114,988,179
1312,370,989,123
1312,370,988,123
1312,370,988,124
1312,370,989,124
1312,626,988,66
1312,626,989,66
1312,626,989,67
1312,626,988,67
1312,626,988,68
1312,626,989,68
1313,114,805,344
1313,114,805,345
1313,114,804,345
1313,114,804,346
1313,114,805,346
1313,114,806,345
1313,114,806,346
1313,370,805,289
1313,370,804,289
1313,370,804,290
1313,370,805,290
1313,370,805,291
1313,370,804,291
1313,370,806,290
1313,626,803,239
1313,626,802,239
1313,626,802,240
1313,626,803,240
1313,626,802,241
1314,115,109,241
1314,115,109,242
1314,115,110,241
1314,115,110,242
1314,371,111,188
1314,371,111,189
1314,371,110,189
1314,627,109,136
1314,627,109,137
1314,627,110,136
1315,114,541,59
1315,114,540,60
1315,114,541,60
1315,114,541,61
1315,114,542,59
1315,114,542,60
1315,114,543,60
1315,114,542,61
1315,370,537,3
1315,370,538,2
1315,370,538,3
1315,634,490,44
1315,634,491,44
1315,634,491,45
1315,634,490,45
1315,634,490,46
1315,634,491,46
1315,634,492,45
1315,634,492,46
1316,114,1003,33
1316,114,1002,33
1316,114,1002,34
1316,114,1003,34
1316,114,1003,35
1316,378,23,9
1316,378,22,9
1316,378,22,10
1316,378,23,10
1316,378,23,11
1316,378,22,11
1316,634,25,60
1316,634,25,61
1316,634,24,61
1316,634,24,62
1316,634,25,62
1316,634,25,63
1316,634,26,61
1316,634,26,62
1317,115,16,22
1317,115,17,22
1317,115,17,23
1317,115,16,23
1317,115,16,24
1317,115,17,24
1317,377,1002,18
1317,377,1003,18
1317,377,1003,19
1317,377,1002,19
1317,377,1002,20
1317,377,1003,20
1317,633,1000,70
1317,633,1001,70
1317,633,1001,71
1317,633,1000,71
1317,633,1001,72
1317,633,1002,71
1318,114,993,78
1318,114,993,79
1318,114,994,77
1318,114,994,78
1318,114,995,78
1318,114,995,79
1318,114,994,79
1318,370,997,16
1318,370,999,14
1318,370,999,15
1318,370,998,15
1318,370,998,16
1318,370,999,16
1318,370,999,17
1318,370,998,17
1318,370,1000,15
1318,370,1000,16
1318,634,21,38
1318,634,21,39
1318,634,21,40
1318,634,22,38
1318,634,23,39
1318,634,22,39
1318,634,22,40
1319,115,72,260
1319,115,73,260
1319,115,73,261
1319,115,72,261
1319,371,77,207
1319,371,77,208
1319,371,77,209
1319,371,78,207
1319,371,78,208
1319,371,78,209
1319,627,83,148
1319,627,83,149
1319,627,84,148
1319,627,85,148
1319,627,85,149
1319,627,84,149
1319,627,84,150
1319,627,85,150
1320,122,311,95
1320,122,310,95
1320,122,310,96
1320,122,311,96
1320,122,311,97
1320,122,310,97
1320,122,312,96
1320,378,312,154
1320,378,313,154
1320,378,313,155
1320,378,312,155
1320,378,314,154
1320,378,314,155
1320,634,317,212
1320,634,317,213
1320,634,317,214
1320,634,318,212
1320,634,319,213
1320,634,318,213
1320,634,318,214
1320,634,319,214
1321,114,969,241
1321,114,970,240
1321,114,970,241
1321,114,970,242
1321,370,966,190
1321,370,967,190
1321,370,967,191
1321,370,966,191
1321,370,966,192
1321,370,967,192
1321,626,961,138
1321,626,961,139
1321,626,962,138
1321,626,962,139
1322,114,943,57
1322,114,942,58
1322,114,943,58
1322,114,944,58
1322,370,951,3
1322,370,950,3
1322,370,950,4
1322,370,951,4
1322,370,951,5
1322,634,67,38
1322,634,67,39
1322,634,67,40
1322,634,68,38
1322,634,68,39
1322,634,68,40
1323,121,617,261
1323,121,617,262
1323,121,618,260
1323,121,619,261
1323,121,618,261
1323,121,618,262
1323,377,609,319
1323,377,608,319
1323,377,608,320
1323,377,609,320
1323,633,601,379
1323,633,601,380
1323,633,603,379
1323,633,602,379
1323,633,602,380
1323,633,603,380
1323,633,602,381
1324,115,53,243
1324,115,55,243
1324,115,54,243
1324,115,54,244
1324,371,53,189
1324,371,53,190
1324,371,55,189
1324,371,54,189
1324,371,54,190
1324,371,55,190
1324,371,55,191
1324,371,54,191
1324,627,50,144
1324,627,51,144
1324,627,51,145
1324,627,50,145
1324,627,50,146
1325,115,41,149
1325,115,41,150
1325,115,43,149
1325,115,42,149
1325,115,42,150
1325,115,43,150
1325,371,41,93
1325,371,40,93
1325,371,40,94
1325,371,41,94
1325,371,42,93
1325,371,42,94
1325,627,39,34
1325,627,39,35
1325,627,38,35
1325,627,38,36
1325,627,39,36
1325,627,39,37
1325,627,40,34
1325,627,40,35
1325,627,40,36
1325,627,40,37
1326,114,949,289
1326,114,948,289
1326,114,948,290
1326,114,949,290
1326,114,950,289
1326,114,950,290
1326,370,949,234
1326,370,949,235
1326,370,948,235
1326,370,949,236
1326,370,950,234
1326,370,950,235
1326,370,950,236
1326,626,949,178
1326,626,949,179
1326,626,948,179
1326,626,949,180
1326,626,950,178
1326,626,950,179
1327,115,91,279
1327,115,90,280
1327,115,91,280
1327,115,91,281
1327,115,90,281
1327,115,92,280
1327,371,93,225
1327,371,92,225
1327,371,92,226
1327,371,93,226
1327,371,93,227
1327,371,92,227
1327,627,91,175
1327,627,91,176
1327,627,92,174
1327,627,93,175
1327,627,92,175
1327,627,92,176
1328,122,577,31
1328,122,577,32
1328,122,577,33
1328,122,578,31
1328,122,578,32
1328,122,578,33
1328,378,584,90
1328,378,585,90
1328,378,585,91
1328,378,584,91
1328,378,586,90
1328,634,595,149
1328,634,595,150
1328,634,596,148
1328,634,597,149
1328,634,596,149
1328,634,596,150
1328,634,597,150
1329,627,457,469
1329,627,457,470
1329,627,458,469
1329,627,458,470
1330,115,5,287
1330,115,4,287
1330,115,4,288
1330,115,5,288
1330,115,5,289
1330,115,4,289
1330,371,1,241
1330,371,2,240
1330,371,3,240
1330,371,3,241
1330,371,2,241
1330,371,2,242
1330,371,3,242
1330,627,0,198
1330,627,1,198
1330,627,1,199
1330,627,0,199
1330,627,1,200
1331,114,597,347
1331,114,598,346
1331,114,599,347
1331,114,598,347
1331,114,598,348
1331,370,601,293
1331,370,600,294
1331,370,601,294
1331,370,601,295
1331,370,602,294
1331,626,601,239
1331,626,600,240
1331,626,601,240
1331,626,601,241
1331,626,600,241
1331,626,602,240
1331,626,602,241
1332,121,939,37
1332,121,938,38
1332,121,939,38
1332,121,939,39
1332,121,938,39
1332,121,940,38
1332,121,940,39
1332,377,935,93
1332,377,934,93
1332,377,934,94
1332,377,935,94
1332,377,935,95
1332,377,934,95
1332,377,936,94
1332,633,933,149
1332,633,932,150
1332,633,933,150
1332,633,933,151
1332,633,932,151
1332,633,934,150
1333,114,949,284
1333,114,949,285
1333,114,950,284
1333,114,951,284
1333,114,951,285
1333,114,950,285
1333,114,950,286
1333,370,955,231
1333,370,955,232
1333,370,956,230
1333,370,957,230
1333,370,957,231
1333,370,956,231
1333,370,956,232
1333,370,957,232
1333,370,957,233
1333,370,956,233
1333,370,958,231
1333,370,958,232
1333,626,957,175
1333,626,956,176
1333,626,957,176
1333,626,957,177
1333,626,956,177
1333,626,957,178
1333,626,958,175
1333,626,958,176
1333,626,959,176
1333,626,959,177
1333,626,958,177
1333,626,958,178
1334,122,26,152
1334,122,27,152
1334,122,27,153
1334,122,26,153
1334,378,29,205
1334,378,30,204
1334,378,31,205
1334,378,30,205
1334,378,30,206
1334,634,32,250
1334,634,33,250
1334,634,33,251
1334,634,32,251
1334,634,34,250
1334,634,34,251
1335,626,975,474
1335,626,975,475
1335,626,974,475
1335,626,974,476
1335,626,975,476
1335,626,976,475
1335,626,976,476
1336,115,129,168
1336,115,129,169
1336,115,130,168
1336,115,130,169
1336,371,133,111
1336,371,133,112
1336,371,134,110
1336,371,135,111
1336,371,134,111
1336,371,134,112
1336,627,137,58
1336,627,137,59
1336,627,139,57
1336,627,138,57
1336,627,138,58
1336,627,139,58
1336,627,139,59
1336,627,138,59
1337,114,895,350
1337,114,895,351
1337,114,897,349
1337,114,896,349
1337,114,896,350
1337,114,897,350
1337,114,897,351
1337,114,896,351
1337,114,896,352
1337,370,895,295
1337,370,895,296
1337,370,896,295
1337,370,896,296
1337,626,895,239
1337,626,894,239
1337,626,894,240
1337,626,895,240
1337,626,895,241
1337,626,894,241
1337,626,896,240
1337,626,896,241
1338,115,195,178
1338,115,195,179
1338,115,194,179
1338,115,194,180
1338,115,195,180
1338,115,196,179
1338,115,196,180
1338,371,195,123
1338,371,194,123
1338,371,194,124
1338,371,195,124
1338,371,195,125
1338,627,191,69
1338,627,190,70
1338,627,191,70
1338,627,191,71
1338,627,192,69
1338,627,192,70
1338,627,192,71
1339,114,899,97
1339,370,907,39
1339,370,907,40
1339,370,907,41
1339,370,908,39
1339,370,908,40
1339,370,908,41
1339,634,106,10
1339,634,107,10
1339,634,107,11
1339,634,106,11
1340,121,1023,29
1340,121,1022,29
1340,121,1022,30
1340,121,1023,30
1340,121,1023,31
1340,121,1022,31
1340,377,1019,87
1340,377,1018,88
1340,377,1019,88
1340,377,1019,89
1340,377,1020,88
1340,377,1020,89
1340,633,1015,144
1340,633,1015,145
1340,633,1014,145
1340,633,1014,146
1340,633,1015,146
1340,633,1015,147
1340,633,1016,145
1340,633,1016,146
1341,114,965,83
1341,114,965,84
1341,114,965,85
1341,114,966,84
1341,370,967,31
1341,370,968,30
1341,370,969,30
1341,370,969,31
1341,370,968,31
1341,370,968,32
1341,370,969,32
1341,634,53,13
1341,634,53,14
1341,634,54,13
1341,634,54,14
1342,115,21,71
1342,115,21,72
1342,115,21,73
1342,115,22,71
1342,115,22,72
1342,115,23,72
1342,115,22,73
1342,371,25,17
1342,371,24,17
1342,371,24,18
1342,371,25,18
1342,371,25,19
1342,371,24,19
1342,633,996,26
1342,633,997,26
1342,633,997,27
1342,633,996,27
1342,633,996,28
1342,633,997,28
1343,115,715,318
1343,115,715,319
1343,115,716,317
1343,115,716,318
1343,115,716,319
1343,371,718,266
1343,371,719,266
1343,371,719,267
1343,371,718,267
1343,371,718,268
1343,371,719,268
1343,627,719,214
1343,627,719,215
1343,627,720,214
1343,627,720,215
1344,115,101,109
1344,115,101,110
1344,115,102,109
1344,115,102,110
1344,371,108,56
1344,371,109,57
1344,371,108,57
1344,371,108,58
1344,371,109,58
1344,371,109,59
1344,371,108,59
1344,627,113,7
1344,627,112,8
1344,627,113,8
1344,627,114,7
1344,627,114,8
1345,114,714,408
1345,114,715,408
1345,114,715,409
1345,114,714,409
1345,114,715,410
