# event_count, chip_id(decimal), hit_x, hit_y
1164,370,905,133
1164,370,906,130
1164,370,907,131
1164,370,906,131
1164,370,906,132
1164,370,907,132
1164,370,906,133
1164,626,903,74
1164,626,903,75
1164,626,903,76
1164,626,904,74
1164,626,905,75
1164,626,904,75
1164,626,904,76
1164,626,905,76
1165,114,777,399
1165,114,779,399
1165,114,778,399
1165,114,778,400
1165,114,779,400
1165,370,773,347
1165,370,772,348
1165,370,773,348
1165,370,773,349
1165,370,774,347
1165,370,774,348
1165,370,774,349
1165,626,767,299
1165,626,767,300
1165,626,769,299
1165,626,768,299
1165,626,768,300
1165,626,769,300
1165,626,768,301
1166,121,965,261
1166,121,965,262
1166,121,966,261
1166,121,966,262
1166,121,967,262
1166,121,966,263
1166,377,961,322
1166,377,961,323
1166,377,960,323
1166,377,961,324
1166,633,959,383
1166,633,958,383
1166,633,958,384
1166,633,959,384
1167,115,111,206
1167,115,111,207
1167,115,110,207
1167,115,111,208
1167,115,112,206
1167,115,112,207
1167,371,121,160
1167,371,121,161
1167,371,122,160
1167,371,122,161
1167,627,133,112
1167,627,135,111
1167,627,134,111
1167,627,134,112
1167,627,135,112
1167,627,134,113
1168,122,153,12
1168,122,154,11
1168,122,154,12
1168,122,155,12
1168,122,155,13
1168,122,154,13
1168,378,153,68
1168,378,153,69
1168,378,154,68
1168,378,155,68
1168,378,155,69
1168,378,154,69
1168,634,153,121
1168,634,154,120
1168,634,155,120
1168,634,155,121
1168,634,154,121
1168,634,154,122
1168,634,155,122
1169,115,175,227
1169,115,176,226
1169,115,177,227
1169,115,176,227
1169,115,176,228
1169,371,179,171
1169,371,179,172
1169,371,179,173
1169,371,180,172
1169,371,180,173
1169,627,181,122
1169,627,182,121
1169,627,182,122
1169,627,183,122
1169,627,183,123
1169,627,182,123
1170,115,169,503
1170,115,168,503
1170,115,168,504
1170,115,169,504
1170,115,169,505
1170,115,168,505
1170,115,170,504
1170,371,175,448
1170,371,175,449
1170,371,174,449
1170,371,175,450
1170,371,176,448
1170,371,176,449
1170,371,176,450
1170,627,179,394
1170,627,179,395
1170,627,178,395
1170,627,179,396
1170,627,180,394
1170,627,180,395
1170,627,180,396
1171,114,951,308
1171,114,951,309
1171,114,951,310
1171,114,952,309
1171,114,952,310
1171,370,953,254
1171,370,953,255
1171,370,954,253
1171,370,954,254
1171,370,955,254
1171,370,955,255
1171,370,954,255
1171,370,954,256
1171,626,955,203
1171,626,956,202
1171,626,957,202
1171,626,957,203
1171,626,956,203
1171,626,956,204
1171,626,957,204
1172,115,227,428
1172,115,227,429
1172,115,228,428
1172,115,228,429
1172,371,233,374
1172,371,233,375
1172,371,235,373
1172,371,234,373
1172,371,234,374
1172,371,235,374
1172,371,235,375
1172,371,234,375
1172,627,240,318
1172,627,241,318
1172,627,241,319
1172,627,240,319
1172,627,240,320
1173,114,895,265
1173,114,895,266
1173,114,897,265
1173,114,896,265
1173,114,896,266
1173,114,897,266
1173,114,896,267
1173,370,895,215
1173,370,894,216
1173,370,895,216
1173,370,895,217
1173,370,894,217
1173,370,896,216
1173,370,896,217
1173,626,895,168
1173,626,895,169
1173,626,895,170
1173,626,896,168
1173,626,897,168
1173,626,897,169
1173,626,896,169
1173,626,896,170
1173,626,897,170
1174,377,1021,275
1174,377,1023,275
1174,377,1022,275
1174,377,1022,276
1174,377,1023,276
1174,633,1023,319
1174,633,1022,319
1174,633,1022,320
1174,633,1023,320
1174,633,1023,321
1174,633,1022,321
1175,122,158,212
1175,122,159,212
1175,122,159,213
1175,122,158,213
1175,122,158,214
1175,122,159,214
1175,378,149,264
1175,378,149,265
1175,378,149,266
1175,378,150,264
1175,378,150,265
1175,378,150,266
1175,634,141,317
1175,634,141,318
1175,634,141,319
1175,634,142,317
1175,634,142,318
1175,634,142,319
1176,122,233,268
1176,122,234,267
1176,122,234,268
1176,122,235,268
1176,122,234,269
1176,378,233,326
1176,378,234,325
1176,378,234,326
1176,378,235,326
1176,378,235,327
1176,378,234,327
1176,634,237,383
1176,634,237,384
1176,634,237,385
1176,634,238,383
1176,634,238,384
1176,634,239,384
1176,634,238,385
1177,115,149,39
1177,115,150,38
1177,115,151,38
1177,115,151,39
1177,115,150,39
1177,115,150,40
1177,115,151,40
1177,377,871,9
1177,377,871,10
1177,377,873,9
1177,377,872,9
1177,377,872,10
1177,377,873,10
1177,377,873,11
1177,377,872,11
1177,633,875,65
1177,633,874,65
1177,633,874,66
1177,633,875,66
1177,633,875,67
1177,633,874,67
1177,633,876,66
1178,115,270,228
1178,115,271,228
1178,115,271,229
1178,115,270,229
1178,115,271,230
1178,371,278,170
1178,371,279,170
1178,371,279,171
1178,371,278,171
1178,371,278,172
1178,371,279,172
1178,627,283,117
1178,627,285,115
1178,627,284,115
1178,627,284,116
1178,627,285,116
1178,627,285,117
1178,627,284,117
1178,627,284,118
1178,627,285,118
1179,114,979,125
1179,114,979,126
1179,114,979,127
1179,114,980,126
1179,370,979,70
1179,370,979,71
1179,370,979,72
1179,370,980,70
1179,370,980,71
1179,370,980,72
1179,626,976,18
1179,626,977,18
1179,626,977,19
1179,626,976,19
1179,626,976,20
1179,626,977,20
1180,114,965,279
1180,114,964,279
1180,114,964,280
1180,114,965,280
1180,114,965,281
1180,114,964,281
1180,370,967,231
1180,370,968,230
1180,370,969,230
1180,370,969,231
1180,370,968,231
1180,370,968,232
1180,370,969,232
1180,370,970,231
1180,626,969,183
1180,626,968,184
1180,626,969,184
1180,626,969,185
1181,114,885,131
1181,114,884,132
1181,114,885,132
1181,114,885,133
1181,114,884,133
1181,114,886,132
1181,114,886,133
1181,370,885,84
1181,370,885,85
1181,370,886,84
1181,370,886,85
1181,626,879,40
1181,626,881,39
1181,626,880,39
1181,626,880,40
1181,626,881,40
1181,626,881,41
1181,626,880,41
1181,626,880,42
1181,626,881,42
1181,626,882,40
1181,626,882,41
1182,115,375,219
1182,115,374,219
1182,115,374,220
1182,115,375,220
1182,115,375,221
1182,115,376,219
1182,115,376,220
1182,115,376,221
1182,371,375,169
1182,371,375,170
1182,371,377,169
1182,371,376,169
1182,371,376,170
1182,371,377,170
1182,627,374,120
1182,627,375,120
1182,627,375,121
1182,627,374,121
1182,627,374,122
1182,627,375,122
1182,627,376,120
1182,627,376,121
1182,627,376,122
1183,122,43,219
1183,122,42,219
1183,122,42,220
1183,122,43,220
1183,122,44,219
1183,122,44,220
1183,378,39,281
1183,378,39,282
1183,378,39,283
1183,378,40,281
1183,378,40,282
1183,378,40,283
1183,634,36,342
1183,634,37,342
1183,634,37,343
1183,634,36,343
1183,634,36,344
1183,634,37,344
1183,634,37,345
1183,634,36,345
1183,634,38,343
1183,634,38,344
1184,121,961,179
1184,121,961,180
1184,121,961,181
1184,121,963,179
1184,121,962,179
1184,121,962,180
1184,121,963,180
1184,121,962,181
1184,377,957,237
1184,377,956,238
1184,377,957,238
1184,377,957,239
1184,377,958,237
1184,377,958,238
1184,633,955,297
1184,633,954,298
1184,633,955,298
1184,633,955,299
1184,633,954,299
1185,115,79,338
1185,115,79,339
1185,115,80,338
1185,115,81,338
1185,115,81,339
1185,115,80,339
1185,115,80,340
1185,115,406,92
1185,115,407,93
1185,115,406,93
1185,115,406,94
1185,115,407,94
1185,371,81,283
1185,371,81,284
1185,371,82,283
1185,371,82,284
1185,371,83,284
1185,371,82,285
1185,371,409,38
1185,371,410,37
1185,371,410,38
1185,371,411,38
1185,371,411,39
1185,371,410,39
1185,627,79,228
1185,627,79,229
1185,627,80,228
1185,627,81,229
1185,627,80,229
1185,627,80,230
1185,633,611,7
1185,633,611,8
1185,633,611,9
1185,633,612,7
1185,633,612,8
1185,633,612,9
1186,114,727,187
1186,114,728,186
1186,114,729,187
1186,114,728,187
1186,114,728,188
1186,114,729,188
1186,370,733,128
1186,370,733,129
1186,370,732,129
1186,370,732,130
1186,370,733,130
1186,370,734,129
1186,626,735,70
1186,626,735,71
1186,626,734,71
1186,626,735,72
1186,626,736,70
1186,626,736,71
1187,115,49,268
1187,115,49,269
1187,115,48,269
1187,115,48,270
1187,115,49,270
1187,115,50,269
1187,371,48,216
1187,371,49,216
1187,371,49,217
1187,371,48,217
1187,371,49,218
1187,371,50,216
1187,371,50,217
1187,371,50,218
1187,627,45,166
1187,627,45,167
1187,627,46,166
1187,627,47,166
1187,627,47,167
1187,627,46,167
1187,627,46,168
1188,115,193,115
1188,115,192,116
1188,115,193,116
1188,115,193,117
1188,115,194,115
1188,115,194,116
1188,115,194,117
1188,371,195,61
1188,371,194,62
1188,371,195,62
1188,371,195,63
1188,371,194,63
1188,371,196,62
1188,627,197,10
1188,627,197,11
1188,627,196,11
1188,627,197,12
1188,627,198,11
1189,115,309,288
1189,115,309,289
1189,115,308,289
1189,115,309,290
1189,115,310,288
1189,115,310,289
1189,115,310,290
1189,371,303,232
1189,371,303,233
1189,371,304,232
1189,371,305,232
1189,371,305,233
1189,371,304,233
1189,371,304,234
1189,627,309,177
1189,627,308,178
1189,627,309,178
1189,627,309,179
1189,627,308,179
1189,627,310,178
1189,627,310,179
1190,115,49,98
1190,115,49,99
1190,115,49,100
1190,115,50,98
1190,115,51,99
1190,115,50,99
1190,115,50,100
1190,371,49,47
1190,371,48,48
1190,371,49,48
1190,371,49,49
1190,371,49,50
1190,371,50,47
1190,371,50,48
1190,371,51,48
1190,371,51,49
1190,371,50,49
1190,371,50,50
1190,627,50,0
1190,627,51,1
1190,627,50,1
1191,114,861,412
1191,114,862,411
1191,114,862,412
1191,114,863,412
1191,114,863,413
1191,114,862,413
1191,370,861,362
1191,370,861,363
1191,370,860,363
1191,370,861,364
1191,370,862,362
1191,370,862,363
1191,370,862,364
1191,626,859,312
1191,626,861,311
1191,626,860,311
1191,626,860,312
1191,626,861,312
1191,626,861,313
1191,626,860,313
1192,121,975,196
1192,121,975,197
1192,121,977,195
1192,121,976,195
1192,121,976,196
1192,121,977,196
1192,121,977,197
1192,121,976,197
1192,377,975,255
1192,377,976,254
1192,377,977,254
1192,377,977,255
1192,377,976,255
1192,377,976,256
1192,377,977,256
1192,633,977,310
1192,633,977,311
1192,633,976,311
1192,633,976,312
1192,633,977,312
1192,633,978,311
1193,121,627,22
1193,121,627,23
1193,121,628,22
1193,121,629,22
1193,121,629,23
1193,121,628,23
1193,121,628,24
1193,377,621,78
1193,377,621,79
1193,377,621,80
1193,377,623,76
1193,377,623,77
1193,377,622,77
1193,377,622,78
1193,377,623,78
1193,377,622,79
1193,377,622,80
1193,377,624,76
1193,377,624,77
1193,633,615,135
1193,633,614,135
1193,633,614,136
1193,633,615,136
1194,115,9,156
1194,115,9,157
1194,115,10,156
1194,115,10,157
1194,371,9,100
1194,371,11,99
1194,371,10,99
1194,371,10,100
1194,371,11,100
1194,371,11,101
1194,371,10,101
1194,627,11,42
1194,627,11,43
1194,627,10,43
1194,627,10,44
1194,627,11,44
1194,627,12,43
1194,627,12,44
1195,122,323,11
1195,122,322,11
1195,122,322,12
1195,122,323,12
1195,122,323,13
1195,122,322,13
1195,378,322,62
1195,378,323,62
1195,378,323,63
1195,378,322,63
1195,378,322,64
1195,378,323,64
1195,378,324,63
1195,378,324,64
1195,634,325,112
1195,634,325,113
1195,634,325,114
1195,634,326,112
1195,634,327,112
1195,634,327,113
1195,634,326,113
1195,634,326,114
1196,115,485,91
1196,115,486,90
1196,115,487,91
1196,115,486,91
1196,115,486,92
1196,371,493,32
1196,371,493,33
1196,371,492,33
1196,371,492,34
1196,371,493,34
1196,371,493,35
1196,371,492,35
1196,371,494,33
1196,371,494,34
1196,633,525,13
1196,633,525,14
1196,633,525,15
1196,633,526,13
1196,633,526,14
1196,633,526,15
1197,121,631,45
1197,121,630,46
1197,121,631,46
1197,121,631,47
1197,121,630,47
1197,121,631,48
1197,121,632,46
1197,121,632,47
1197,377,621,100
1197,377,621,101
1197,377,622,100
1197,377,622,101
1197,633,611,157
1197,633,610,157
1197,633,610,158
1197,633,611,158
1198,121,1013,143
1198,121,1013,144
1198,121,1014,142
1198,121,1015,143
1198,121,1014,143
1198,121,1014,144
1198,121,1015,144
1198,377,1013,205
1198,377,1012,205
1198,377,1012,206
1198,377,1013,206
1198,377,1013,207
1198,377,1012,207
1198,633,1011,267
1198,633,1010,267
1198,633,1010,268
1198,633,1011,268
1198,633,1011,269
1199,115,101,36
1199,115,101,37
1199,115,100,37
1199,115,101,38
1199,115,102,36
1199,115,102,37
1199,115,102,38
1199,377,917,7
1199,377,918,5
1199,377,918,6
1199,377,919,6
1199,377,919,7
1199,377,918,7
1199,377,918,8
1199,377,919,8
1199,377,920,6
1199,377,920,7
1199,633,917,57
1199,633,917,58
1199,633,917,59
1199,633,918,57
1199,633,918,58
1199,633,918,59
1200,114,999,185
1200,114,998,185
1200,114,998,186
1200,114,999,186
1200,114,999,187
1200,114,998,187
1200,121,1023,258
1200,370,1001,133
1200,370,1000,134
1200,370,1001,134
1200,370,1001,135
1200,370,1002,133
1200,370,1002,134
1200,370,1002,135
1200,626,999,86
1200,626,999,87
1200,626,999,88
1200,626,1000,86
1200,626,1000,87
1200,626,1000,88
1201,115,235,151
1201,115,234,151
1201,115,234,152
1201,115,235,152
1201,115,235,153
1201,371,243,103
1201,371,242,104
1201,371,243,104
1201,371,243,105
1201,371,242,105
1201,371,243,106
1201,371,244,104
1201,371,244,105
1201,627,247,57
1201,627,246,58
1201,627,247,58
1201,627,247,59
1201,627,248,58
1202,115,39,277
1202,115,39,278
1202,115,39,279
1202,115,40,277
1202,115,40,278
1202,115,41,278
1202,115,40,279
1202,371,45,221
1202,371,44,221
1202,371,44,222
1202,371,45,222
1202,371,45,223
1202,371,44,223
1202,627,49,166
1202,627,49,167
1202,627,48,167
1202,627,49,168
1202,627,50,167
1203,115,129,249
1203,115,128,249
1203,115,128,250
1203,115,129,250
1203,371,135,198
1203,371,135,199
1203,371,134,199
1203,371,134,200
1203,371,135,200
1203,371,136,199
1203,627,139,150
1203,627,139,151
1203,627,138,151
1203,627,138,152
1203,627,139,152
1203,627,140,151
1203,627,140,152
1204,115,107,172
1204,115,107,173
1204,115,108,172
1204,115,109,172
1204,115,109,173
1204,115,108,173
1204,371,111,115
1204,371,111,116
1204,371,111,117
1204,371,112,115
1204,371,112,116
1204,371,112,117
1204,627,117,55
1204,627,116,55
1204,627,116,56
1204,627,117,56
1204,627,117,57
1204,627,116,57
1205,114,711,371
1205,114,711,372
1205,114,712,371
1205,114,712,372
1205,370,709,321
1205,370,709,322
1205,370,710,320
1205,370,711,321
1205,370,710,321
1205,370,710,322
1205,370,711,322
1205,626,709,269
1205,626,708,269
1205,626,708,270
1205,626,709,270
1205,626,709,271
1206,114,545,40
1206,114,545,41
1206,114,544,41
1206,114,545,42
1206,114,546,40
1206,114,546,41
1206,114,546,42
1206,378,481,7
1206,378,481,8
1206,378,482,6
1206,378,483,7
1206,378,482,7
1206,378,482,8
1206,378,483,8
1206,634,489,65
1206,634,489,66
1206,634,489,67
1206,634,490,65
1206,634,490,66
1206,634,490,67
1207,115,337,423
1207,115,336,424
1207,115,337,424
1207,115,337,425
1207,115,336,425
1207,115,338,423
1207,115,338,424
1207,115,338,425
1207,371,341,373
1207,371,340,373
1207,371,340,374
1207,371,341,374
1207,371,341,375
1207,371,340,375
1207,371,342,374
1207,371,342,375
1207,627,345,325
1207,627,344,325
1207,627,344,326
1207,627,345,326
1208,122,241,55
1208,122,240,56
1208,122,241,56
1208,122,241,57
1208,122,242,55
1208,122,242,56
1208,122,242,57
1208,378,241,112
1208,378,241,113
1208,378,241,114
1208,378,242,112
1208,378,242,113
1208,378,242,114
1208,627,22,109
1208,634,243,166
1208,634,243,167
1208,634,242,167
1208,634,242,168
1208,634,243,168
1208,634,243,169
1208,634,244,166
1208,634,244,167
1208,634,244,168
1209,114,795,133
1209,114,794,134
1209,114,795,134
1209,114,795,135
1209,114,794,135
1209,114,796,133
1209,114,796,134
1209,114,796,135
1209,370,791,83
1209,370,790,83
1209,370,790,84
1209,370,791,84
1209,370,791,85
1209,370,790,85
1209,626,783,31
1209,626,783,32
1209,626,784,31
1209,626,784,32
1209,626,784,33
1210,114,927,196
1210,114,927,197
1210,114,928,196
1210,114,928,197
1210,114,928,198
1210,370,923,139
1210,370,922,139
1210,370,922,140
1210,370,923,140
1210,370,923,141
1210,370,924,139
1210,370,924,140
1210,626,915,83
1210,626,915,84
1210,626,916,82
1210,626,917,82
1210,626,917,83
1210,626,916,83
1210,626,916,84
1210,626,917,84
1210,626,916,85
1211,115,129,267
1211,115,128,267
1211,115,128,268
1211,115,129,268
1211,115,128,269
1211,371,127,219
1211,371,127,220
1211,371,129,219
1211,371,128,219
1211,371,128,220
1211,371,129,220
1211,371,128,221
1211,627,127,171
1211,627,126,171
1211,627,126,172
1211,627,127,172
1212,114,923,357
1212,114,922,357
1212,114,922,358
1212,114,923,358
1212,114,923,359
1212,370,915,298
1212,370,915,299
1212,370,916,297
1212,370,916,298
1212,370,917,298
1212,370,917,299
1212,370,916,299
1212,626,904,238
1212,626,905,238
1212,626,905,239
1212,626,904,239
1212,626,904,240
1212,626,905,240
1213,114,823,223
1213,114,822,223
1213,114,822,224
1213,114,823,224
1213,114,822,225
1213,370,823,184
1213,370,823,185
1213,370,824,184
1213,370,825,185
1213,370,824,185
1213,370,824,186
1213,626,827,146
1213,626,827,147
1213,626,826,147
1213,626,827,148
1213,626,828,147
1213,627,22,109
1214,114,999,457
1214,114,998,458
1214,114,999,458
1214,114,999,459
1214,114,1000,457
1214,114,1000,458
1214,114,1000,459
1214,370,1001,405
1214,370,1001,406
1214,370,1001,407
1214,370,1002,405
1214,370,1002,406
1214,370,1002,407
1214,626,1001,351
1214,626,1002,350
1214,626,1003,351
1214,626,1002,351
1214,626,1002,352
1215,115,403,221
1215,115,405,221
1215,115,404,221
1215,115,404,222
1215,115,405,222
1215,115,405,223
1215,115,406,221
1215,115,406,222
1215,371,405,165
1215,371,404,166
1215,371,405,166
1215,371,405,167
1215,371,406,166
1215,627,405,113
1215,627,404,113
1215,627,404,114
1215,627,405,114
1215,627,405,115
1215,627,404,115
1216,114,815,110
1216,114,815,111
1216,114,814,111
1216,114,816,110
1216,114,816,111
1216,370,814,56
1216,370,815,57
1216,370,814,57
1216,370,814,58
1216,626,813,1
1216,626,812,1
1216,626,812,2
1216,626,813,2
1216,626,813,3
1216,626,812,3
1217,114,839,57
1217,114,839,58
1217,114,840,57
1217,114,840,58
1217,370,837,4
1217,370,837,5
1217,370,837,6
1217,370,838,4
1217,370,838,5
1217,370,838,6
1217,634,190,40
1217,634,191,40
1217,634,191,41
1217,634,190,41
1217,634,191,42
1217,634,192,40
1217,634,192,41
1218,121,819,11
1218,121,818,11
1218,121,818,12
1218,121,819,12
1218,121,819,13
1218,121,818,13
1218,377,819,61
1218,377,818,61
1218,377,818,62
1218,377,819,62
1218,377,819,63
1218,377,818,63
1218,377,821,61
1218,377,820,61
1218,377,820,62
1218,377,821,62
1218,377,821,63
1218,377,820,63
1218,633,825,109
1218,633,824,109
1218,633,824,110
1218,633,825,110
1218,633,825,111
1218,633,824,111
1219,121,741,21
1219,121,741,22
1219,121,741,23
1219,121,742,21
1219,121,742,22
1219,121,743,22
1219,121,742,23
1219,377,741,75
1219,377,740,75
1219,377,740,76
1219,377,741,76
1219,377,741,77
1219,377,740,77
1219,633,737,125
1219,633,737,126
1219,633,737,127
1219,633,738,125
1219,633,738,126
1219,633,739,126
1219,633,738,127
1220,114,963,281
1220,114,962,282
1220,114,963,282
1220,114,963,283
1220,114,962,283
1220,114,963,284
1220,114,964,282
1220,114,964,283
1220,370,967,230
1220,370,967,231
1220,370,967,232
1220,370,968,230
1220,370,968,231
1220,370,968,232
1220,626,969,180
1220,626,969,181
1220,626,969,182
1220,626,970,180
1220,626,971,181
1220,626,970,181
1220,626,970,182
1221,114,846,348
1221,114,847,348
1221,114,847,349
1221,114,846,349
1221,114,846,350
1221,114,847,350
1221,370,839,297
1221,370,838,298
1221,370,839,298
1221,370,839,299
1221,370,840,298
1221,370,840,299
1221,626,829,247
1221,626,828,248
1221,626,829,248
1221,626,829,249
1221,626,830,248
1222,115,227,199
1222,115,227,200
1222,115,227,201
1222,115,228,199
1222,115,228,200
1222,115,228,201
1222,371,233,148
1222,371,235,147
1222,371,234,147
1222,371,234,148
1222,371,235,148
1222,371,234,149
1222,627,239,93
1222,627,239,94
1222,627,241,93
1222,627,240,93
1222,627,240,94
1222,627,241,94
1222,627,240,95
1223,115,391,144
1223,115,391,145
1223,115,393,143
1223,115,392,143
1223,115,392,144
1223,115,393,144
1223,115,393,145
1223,115,392,145
1223,115,392,146
1223,371,403,93
1223,371,403,94
1223,371,403,95
1223,371,404,93
1223,371,404,94
1223,371,404,95
1223,627,411,46
1223,627,413,45
1223,627,412,45
1223,627,412,46
1223,627,413,46
1223,627,412,47
1224,115,585,276
1224,115,585,277
1224,115,586,275
1224,115,586,276
1224,115,587,276
1224,115,587,277
1224,115,586,277
1224,371,590,222
1224,371,591,222
1224,371,591,223
1224,371,590,223
1224,371,590,224
1224,371,591,224
1224,371,592,223
1224,627,591,169
1224,627,590,170
1224,627,591,170
1224,627,591,171
1224,627,592,170
1225,114,949,49
1225,114,950,48
1225,114,951,48
1225,114,951,49
1225,114,950,49
1225,114,950,50
1225,114,951,50
1225,634,79,41
1225,634,78,41
1225,634,78,42
1225,634,79,42
1225,634,79,43
1225,634,80,41
1225,634,80,42
1225,634,80,43
1226,114,997,133
1226,114,996,133
1226,114,996,134
1226,114,997,134
1226,114,997,135
1226,114,998,133
1226,114,998,134
1226,370,999,81
1226,370,999,82
1226,370,999,83
1226,370,1000,81
1226,370,1000,82
1226,370,1000,83
1226,626,1003,31
1226,626,1003,32
1226,626,1003,33
1226,626,1004,31
1226,626,1004,32
1226,626,1004,33
1227,115,79,358
1227,115,79,359
1227,115,80,357
1227,115,80,358
1227,115,81,358
1227,115,81,359
1227,115,80,359
1227,371,85,311
1227,371,85,312
1227,371,87,311
1227,371,86,311
1227,371,86,312
1227,371,87,312
1227,627,89,265
1227,627,89,266
1227,627,91,265
1227,627,90,265
1227,627,90,266
1227,627,91,266
1227,627,91,267
1227,627,90,267
1228,114,879,153
1228,114,880,152
1228,114,881,152
1228,114,881,153
1228,114,880,153
1228,370,881,100
1228,370,881,101
1228,370,881,102
1228,370,882,100
1228,370,883,101
1228,370,882,101
1228,370,882,102
1228,626,880,50
1228,626,881,50
1228,626,881,51
1228,626,880,51
1229,115,171,157
1229,115,171,158
1229,115,171,159
1229,115,172,157
1229,115,172,158
1229,115,173,158
1229,115,173,159
1229,115,172,159
1229,371,177,101
1229,371,176,101
1229,371,176,102
1229,371,177,102
1229,371,177,103
1229,371,176,103
1229,627,181,48
1229,627,181,49
1229,627,181,50
1229,627,182,48
1229,627,182,49
1229,627,182,50
1230,114,757,222
1230,114,759,221
1230,114,758,221
1230,114,758,222
1230,114,759,222
1230,114,758,223
1230,370,755,162
1230,370,755,163
1230,370,755,164
1230,370,756,162
1230,370,757,163
1230,370,756,163
1230,370,756,164
1230,626,749,103
1230,626,748,103
1230,626,748,104
1230,626,749,104
1230,626,749,105
1230,626,750,103
1230,626,750,104
1231,122,143,111
1231,122,143,112
1231,122,144,111
1231,122,144,112
1231,122,145,112
1231,122,144,113
1231,378,139,165
1231,378,139,166
1231,378,139,167
1231,378,140,165
1231,378,140,166
1231,378,141,166
1231,378,140,167
1231,634,137,223
1231,634,136,224
1231,634,137,224
1231,634,137,225
1231,634,136,225
1231,634,138,224
1231,634,138,225
1232,115,95,253
1232,115,94,254
1232,115,95,254
1232,115,95,255
1232,115,96,254
1232,371,95,196
1232,371,95,197
1232,371,95,198
1232,371,97,195
1232,371,96,195
1232,371,96,196
1232,371,97,196
1232,371,97,197
1232,371,96,197
1232,371,96,198
1232,371,97,198
1232,371,98,197
1232,627,99,137
1232,627,98,137
1232,627,98,138
1232,627,99,138
1232,627,99,139
1232,627,98,139
1232,627,100,138
1233,115,360,348
1233,115,361,348
1233,115,361,349
1233,115,360,349
1233,115,360,350
1233,115,361,350
1233,371,365,294
1233,371,365,295
1233,371,364,295
1233,371,364,296
1233,371,365,296
1233,371,365,297
1233,371,366,294
1233,371,366,295
1233,371,366,296
1233,627,363,235
1233,627,363,236
1233,627,363,237
1233,627,364,235
1233,627,364,236
1233,627,365,236
1233,627,364,237
1234,115,496,154
1234,115,497,154
1234,115,497,155
1234,115,496,155
1234,115,496,156
1234,115,497,156
1234,371,501,97
1234,371,501,98
1234,371,502,96
1234,371,503,97
1234,371,502,97
1234,371,502,98
1234,371,503,98
1234,627,505,40
1234,627,505,41
1234,627,505,42
1234,627,506,40
1234,627,507,41
1234,627,506,41
1234,627,506,42
1235,378,1,48
1235,378,1,49
1235,378,1,50
1235,378,2,48
1235,378,3,49
1235,378,2,49
1235,378,2,50
1236,115,208,114
1236,115,209,114
1236,115,209,115
1236,115,208,115
1236,115,209,116
1236,115,210,114
1236,115,210,115
1236,115,210,116
1236,371,211,57
1236,371,210,58
1236,371,211,58
1236,371,211,59
1236,371,210,59
1236,371,211,60
1236,371,212,58
1236,371,212,59
1236,371,212,60
1236,627,213,5
1236,627,212,5
1236,627,212,6
1236,627,213,6
1236,627,214,6
1236,632,52,136
1237,114,517,323
1237,114,517,324
1237,114,518,322
1237,114,518,323
1237,114,518,324
1237,370,520,270
1237,370,521,270
1237,370,521,271
1237,370,520,271
1237,370,520,272
1237,370,521,272
1237,626,521,218
1237,626,523,217
1237,626,522,217
1237,626,522,218
1237,626,523,218
1237,626,523,219
1237,626,522,219
1238,115,609,236
1238,115,609,237
1238,115,609,238
1238,115,610,236
1238,115,610,237
1238,115,610,238
1238,371,624,186
1238,371,625,186
1238,371,625,187
1238,371,624,187
1238,371,624,188
1238,371,625,188
1238,371,626,187
1238,627,634,134
1238,627,635,134
1238,627,635,135
1238,627,634,135
1238,627,634,136
1238,627,635,136
1239,115,49,344
1239,115,49,345
1239,115,50,343
1239,115,50,344
1239,115,51,344
1239,115,51,345
1239,115,50,345
1239,371,79,280
1239,371,79,281
1239,371,81,279
1239,371,80,279
1239,371,80,280
1239,371,81,280
1239,371,81,281
1239,371,80,281
1239,371,80,282
1239,371,81,282
1239,627,112,214
1239,627,113,214
1239,627,113,215
1239,627,112,215
1239,627,112,216
1239,627,113,216
1239,627,113,217
1239,627,112,217
1239,627,114,215
1239,627,114,216
1240,121,807,93
1240,121,807,94
1240,121,807,95
1240,121,809,93
1240,121,808,93
1240,121,808,94
1240,121,809,94
1240,121,809,95
1240,121,808,95
1240,121,809,96
1240,121,810,93
1240,121,810,94
1240,121,810,95
1240,377,803,141
1240,377,804,140
1240,377,805,140
1240,377,805,141
1240,377,804,141
1240,377,804,142
1240,377,805,142
1240,633,799,187
1240,633,799,188
1240,633,800,186
1240,633,801,187
1240,633,800,187
1240,633,800,188
1240,633,801,188
1240,633,801,189
1240,633,800,189
1241,115,605,320
1241,115,605,321
1241,115,604,321
1241,115,605,322
1241,115,606,320
1241,115,607,321
1241,115,606,321
1241,115,606,322
1241,371,611,269
1241,371,610,269
1241,371,610,270
1241,371,611,270
1241,371,611,271
1241,371,610,271
1241,371,612,270
1241,627,613,216
1241,627,613,217
1241,627,612,217
1241,627,612,218
1241,627,613,218
1241,627,614,217
1241,627,614,218
1242,378,131,51
1242,378,130,51
1242,378,130,52
1242,378,131,52
1242,378,131,53
1242,378,132,51
1242,378,132,52
1242,378,132,53
1242,634,127,104
1242,634,127,105
1242,634,129,103
1242,634,128,103
1242,634,128,104
1242,634,129,104
1242,634,129,105
1242,634,128,105
1243,114,1003,271
1243,114,1004,270
1243,114,1004,271
1243,114,1004,272
1243,370,999,220
1243,370,999,221
1243,370,998,221
1243,370,998,222
1243,370,999,222
1243,370,999,223
1243,370,1000,221
